offline_datapoint_4 1675560696 68,577
offline_datapoint_5 1675560698 7642685440,000
offline_datapoint_22 1675560698 1019,000
offline_datapoint_3 1675560696 612,990
offline_datapoint_1 1675560696 0,000
offline_datapoint_11 1675560696 1920,832
offline_datapoint_6 1675560696 98,387
offline_datapoint_19 1675560696 7,442
offline_datapoint_17 1675560696 51,746
offline_datapoint_7 1675560696 99,982
offline_datapoint_16 1675560698 0,000
offline_datapoint_20 1675560698 229,000
offline_datapoint_10 1675560696 35,965
offline_datapoint_2 1675560696 133,721
offline_datapoint_15 1675560696 169,685
offline_datapoint_8 1675560696 21,273
offline_datapoint_14 1675560696 106,896
offline_datapoint_18 1675560696 85,623
offline_datapoint_12 1675560696 0,017
offline_datapoint_9 1675560696 0,016
offline_datapoint_21 1675560696 1,697
offline_datapoint_13 1675560696 0,360
offline_datapoint_0 1675560696 1,337
offline_datapoint_4 1675560698 68,618
offline_datapoint_5 1675560700 7647240192,000
offline_datapoint_22 1675560700 1002,000
offline_datapoint_3 1675560698 516,133
offline_datapoint_1 1675560698 0,000
offline_datapoint_11 1675560698 3098,127
offline_datapoint_6 1675560699 100,267
offline_datapoint_19 1675560699 7,550
offline_datapoint_17 1675560699 22,484
offline_datapoint_7 1675560699 0,000
offline_datapoint_16 1675560700 0,000
offline_datapoint_20 1675560700 229,000
offline_datapoint_10 1675560699 47,463
offline_datapoint_2 1675560699 165,380
offline_datapoint_15 1675560699 212,843
offline_datapoint_8 1675560699 8,279
offline_datapoint_14 1675560699 99,807
offline_datapoint_18 1675560699 91,529
offline_datapoint_12 1675560699 0,057
offline_datapoint_9 1675560699 0,021
offline_datapoint_21 1675560699 2,128
offline_datapoint_13 1675560699 0,475
offline_datapoint_0 1675560699 1,654
offline_datapoint_4 1675560702 68,588
offline_datapoint_5 1675560703 7643873280,000
offline_datapoint_22 1675560703 984,000
offline_datapoint_3 1675560702 599,765
offline_datapoint_1 1675560702 0,000
offline_datapoint_11 1675560702 3754,048
offline_datapoint_6 1675560701 285,812
offline_datapoint_19 1675560701 5,091
offline_datapoint_17 1675560701 18,034
offline_datapoint_7 1675560701 1983,088
offline_datapoint_16 1675560703 0,000
offline_datapoint_20 1675560703 230,000
offline_datapoint_10 1675560701 43,672
offline_datapoint_2 1675560701 2733,733
offline_datapoint_15 1675560701 2777,405
offline_datapoint_8 1675560701 9,627
offline_datapoint_14 1675560701 158,674
offline_datapoint_18 1675560701 149,047
offline_datapoint_12 1675560701 0,045
offline_datapoint_9 1675560701 0,175
offline_datapoint_21 1675560701 27,774
offline_datapoint_13 1675560701 0,437
offline_datapoint_0 1675560701 27,337
offline_datapoint_4 1675560704 68,780
offline_datapoint_5 1675560706 7665213440,000
offline_datapoint_22 1675560706 980,000
offline_datapoint_3 1675560704 1322,501
offline_datapoint_1 1675560704 0,000
offline_datapoint_11 1675560704 2521,516
offline_datapoint_6 1675560704 219,289
offline_datapoint_19 1675560704 7,319
offline_datapoint_17 1675560704 24,993
offline_datapoint_7 1675560704 228,968
offline_datapoint_16 1675560706 0,000
offline_datapoint_20 1675560706 230,000
offline_datapoint_10 1675560704 71,730
offline_datapoint_2 1675560704 17673,136
offline_datapoint_15 1675560704 17744,867
offline_datapoint_8 1675560704 3,338
offline_datapoint_14 1675560704 205,271
offline_datapoint_18 1675560704 201,933
offline_datapoint_12 1675560704 0,216
offline_datapoint_9 1675560704 0,869
offline_datapoint_21 1675560704 178,371
offline_datapoint_13 1675560704 0,721
offline_datapoint_0 1675560704 177,650
