offline_datapoint_4 1675561624 60,928
offline_datapoint_5 1675561626 6790205440,000
offline_datapoint_22 1675561626 1697,000
offline_datapoint_3 1675561624 15,346
offline_datapoint_1 1675561624 0,000
offline_datapoint_11 1675561624 4044,946
offline_datapoint_6 1675561623 91,251
offline_datapoint_19 1675561623 5,930
offline_datapoint_17 1675561623 34,948
offline_datapoint_7 1675561623 48,216
offline_datapoint_16 1675561626 7,000
offline_datapoint_20 1675561626 221,000
offline_datapoint_10 1675561623 4,733
offline_datapoint_2 1675561623 554,438
offline_datapoint_15 1675561623 559,171
offline_datapoint_8 1675561623 19,827
offline_datapoint_14 1675561623 68,269
offline_datapoint_18 1675561623 48,442
offline_datapoint_12 1675561623 0,002
offline_datapoint_9 1675561624 0,082
offline_datapoint_21 1675561624 5,592
offline_datapoint_13 1675561624 0,047
offline_datapoint_0 1675561624 5,544
offline_datapoint_4 1675561625 60,992
offline_datapoint_5 1675561627 6797340672,000
offline_datapoint_22 1675561627 1686,000
offline_datapoint_3 1675561625 362,974
offline_datapoint_1 1675561625 0,000
offline_datapoint_11 1675561625 3040,558
offline_datapoint_6 1675561626 192,864
offline_datapoint_19 1675561626 9,301
offline_datapoint_17 1675561626 25,516
offline_datapoint_7 1675561626 0,000
offline_datapoint_16 1675561627 4,000
offline_datapoint_20 1675561627 222,000
offline_datapoint_10 1675561626 24,200
offline_datapoint_2 1675561626 5578,779
offline_datapoint_15 1675561626 5602,979
offline_datapoint_8 1675561626 11,495
offline_datapoint_14 1675561626 190,309
offline_datapoint_18 1675561626 178,814
offline_datapoint_12 1675561626 0,021
offline_datapoint_9 1675561626 0,297
offline_datapoint_21 1675561626 56,030
offline_datapoint_13 1675561626 0,242
offline_datapoint_0 1675561626 55,788
offline_datapoint_4 1675561629 61,025
offline_datapoint_5 1675561630 6801018880,000
offline_datapoint_22 1675561630 1682,000
offline_datapoint_3 1675561629 1255,530
offline_datapoint_1 1675561629 0,000
offline_datapoint_11 1675561629 7165,334
offline_datapoint_6 1675561628 96,433
offline_datapoint_19 1675561628 4,716
offline_datapoint_17 1675561628 73,795
offline_datapoint_7 1675561628 71,407
offline_datapoint_16 1675561630 0,000
offline_datapoint_20 1675561630 227,000
offline_datapoint_10 1675561628 13,988
offline_datapoint_2 1675561628 103,152
offline_datapoint_15 1675561628 117,139
offline_datapoint_8 1675561628 41,710
offline_datapoint_14 1675561628 136,141
offline_datapoint_18 1675561628 94,431
offline_datapoint_12 1675561628 0,003
offline_datapoint_9 1675561628 0,009
offline_datapoint_21 1675561628 1,171
offline_datapoint_13 1675561628 0,140
offline_datapoint_0 1675561628 1,032
offline_datapoint_4 1675561631 61,530
offline_datapoint_5 1675561633 6857244672,000
offline_datapoint_22 1675561633 1624,000
offline_datapoint_3 1675561631 467,818
offline_datapoint_1 1675561631 0,000
offline_datapoint_11 1675561631 23544,417
offline_datapoint_6 1675561631 2,334
offline_datapoint_19 1675561631 1,889
offline_datapoint_17 1675561631 6,570
offline_datapoint_7 1675561631 0,000
offline_datapoint_16 1675561633 0,000
offline_datapoint_20 1675561633 226,000
offline_datapoint_10 1675561631 1,335
offline_datapoint_2 1675561631 3,413
offline_datapoint_15 1675561631 4,748
offline_datapoint_8 1675561631 14,006
offline_datapoint_14 1675561631 16,340
offline_datapoint_18 1675561631 2,334
offline_datapoint_12 1675561631 0,001
offline_datapoint_9 1675561631 0,003
offline_datapoint_21 1675561631 0,047
offline_datapoint_13 1675561631 0,013
offline_datapoint_0 1675561631 0,034
offline_datapoint_4 1675561634 61,460
offline_datapoint_5 1675561636 6849474560,000
offline_datapoint_22 1675561636 1629,000
offline_datapoint_3 1675561634 3,001
offline_datapoint_1 1675561634 0,000
offline_datapoint_11 1675561634 1203,815
offline_datapoint_6 1675561634 8,658
offline_datapoint_19 1675561634 3,098
offline_datapoint_17 1675561634 8,483
offline_datapoint_7 1675561634 71,259
offline_datapoint_16 1675561636 0,000
offline_datapoint_20 1675561636 226,000
offline_datapoint_10 1675561634 0,416
offline_datapoint_2 1675561634 8,325
offline_datapoint_15 1675561634 8,741
offline_datapoint_8 1675561634 10,989
offline_datapoint_14 1675561634 18,980
offline_datapoint_18 1675561634 7,992
offline_datapoint_12 1675561634 0,000
offline_datapoint_9 1675561634 0,005
offline_datapoint_21 1675561634 0,087
offline_datapoint_13 1675561634 0,004
offline_datapoint_0 1675561634 0,083
offline_datapoint_4 1675561637 61,460
offline_datapoint_5 1675561639 6849495040,000
offline_datapoint_22 1675561639 1632,000
offline_datapoint_3 1675561637 34,298
offline_datapoint_1 1675561637 0,000
offline_datapoint_11 1675561637 2912,968
offline_datapoint_6 1675561637 0,998
offline_datapoint_19 1675561637 0,976
offline_datapoint_17 1675561637 6,646
offline_datapoint_7 1675561637 71,226
offline_datapoint_16 1675561639 0,000
offline_datapoint_20 1675561639 225,000
offline_datapoint_10 1675561637 0,428
offline_datapoint_2 1675561637 0,917
offline_datapoint_15 1675561637 1,344
offline_datapoint_8 1675561637 9,985
offline_datapoint_14 1675561637 10,983
offline_datapoint_18 1675561637 0,998
offline_datapoint_12 1675561637 0,000
offline_datapoint_9 1675561637 0,001
offline_datapoint_21 1675561637 0,013
offline_datapoint_13 1675561637 0,004
offline_datapoint_0 1675561637 0,009
