854 1675561080 -4,000000 0,500000 0,000000 0,000000 5102,500000
854 1675561079 -4,000000 0,500000 2,000000 2,000000 5102,500000
854 1675561078 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561077 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561076 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561075 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561074 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561073 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561072 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561071 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561070 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561069 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561068 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561067 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561066 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561065 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561064 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561063 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561062 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561061 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561060 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561059 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561058 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561057 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561056 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561055 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561054 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561053 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561052 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561051 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561050 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561049 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561048 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561047 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561046 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561045 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561044 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561043 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561042 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561041 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561040 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561039 0,000000 0,200000 4,000000 4,000000 2040,200000
854 1675561038 -1,000000 0,200000 4,000000 4,000000 2040,208000
854 1675561037 -1,000000 0,200000 4,200000 4,200000 2040,208000
854 1675561036 -1,000000 0,200000 4,400000 4,400000 2040,208000
854 1675561035 -1,000000 0,200000 4,600000 4,600000 2040,208000
854 1675561034 -1,000000 0,200000 4,800000 4,800000 2040,208000
854 1675561033 2,000000 0,200000 5,000000 5,000000 2040,232000
854 1675561032 2,000000 0,200000 4,600000 4,600000 2040,232000
854 1675561031 2,000000 0,200000 4,200000 4,200000 2040,232000
854 1675561030 2,000000 0,200000 3,800000 3,800000 2040,232000
854 1675561029 2,000000 0,200000 3,400000 3,400000 2040,232000
854 1675561028 3,000000 0,200000 3,000000 3,000000 2040,272000
854 1675561027 3,000000 0,200000 2,400000 2,400000 2040,272000
854 1675561026 3,000000 0,200000 1,800000 1,800000 2040,272000
854 1675561025 3,000000 0,200000 1,200000 1,200000 2040,272000
854 1675561024 3,000000 0,200000 0,600000 0,600000 2040,272000
854 1675561023 0,000000 0,200000 -101,000000 0,000000 0,000000
854 1675561022 0,000000 0,200000 -101,000000 0,000000 0,000000
854 1675561021 0,000000 0,200000 -101,000000 0,000000 0,000000
854 1675561020 0,000000 0,200000 -101,000000 0,000000 0,000000
