offline_datapoint_4 1675561136 67,781
offline_datapoint_5 1675561138 7553904640,000
offline_datapoint_22 1675561138 1050,000
offline_datapoint_3 1675561136 25,335
offline_datapoint_1 1675561136 0,000
offline_datapoint_11 1675561136 699,722
offline_datapoint_6 1675561136 40,301
offline_datapoint_19 1675561136 1,375
offline_datapoint_17 1675561136 81,392
offline_datapoint_7 1675561136 400,675
offline_datapoint_16 1675561138 6,000
offline_datapoint_20 1675561138 232,000
offline_datapoint_10 1675561136 2,032
offline_datapoint_2 1675561136 19,810
offline_datapoint_15 1675561136 21,842
offline_datapoint_8 1675561136 27,977
offline_datapoint_14 1675561136 49,293
offline_datapoint_18 1675561136 21,316
offline_datapoint_12 1675561136 0,001
offline_datapoint_9 1675561136 0,004
offline_datapoint_21 1675561136 0,218
offline_datapoint_13 1675561136 0,020
offline_datapoint_0 1675561136 0,198
offline_datapoint_4 1675561139 68,142
offline_datapoint_5 1675561141 7594188800,000
offline_datapoint_22 1675561141 1020,000
offline_datapoint_3 1675561139 216,158
offline_datapoint_1 1675561139 0,000
offline_datapoint_11 1675561139 17200,712
offline_datapoint_6 1675561139 17,347
offline_datapoint_19 1675561139 3,891
offline_datapoint_17 1675561139 44,314
offline_datapoint_7 1675561139 2067,981
offline_datapoint_16 1675561141 0,000
offline_datapoint_20 1675561141 234,000
offline_datapoint_10 1675561139 1,423
offline_datapoint_2 1675561139 12,079
offline_datapoint_15 1675561139 13,502
offline_datapoint_8 1675561139 15,012
offline_datapoint_14 1675561139 32,026
offline_datapoint_18 1675561139 17,014
offline_datapoint_12 1675561139 0,001
offline_datapoint_9 1675561139 0,004
offline_datapoint_21 1675561139 0,135
offline_datapoint_13 1675561139 0,014
offline_datapoint_0 1675561139 0,121
offline_datapoint_4 1675561142 68,366
offline_datapoint_5 1675561144 7619149824,000
offline_datapoint_22 1675561144 1012,000
offline_datapoint_3 1675561142 94,409
offline_datapoint_1 1675561142 0,000
offline_datapoint_11 1675561142 12892,275
offline_datapoint_6 1675561142 0,000
offline_datapoint_19 1675561142 0,000
offline_datapoint_17 1675561142 2,841
offline_datapoint_7 1675561142 172,764
offline_datapoint_16 1675561144 0,000
offline_datapoint_20 1675561144 234,000
offline_datapoint_10 1675561142 0,100
