178 1675676494 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676495 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676496 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676497 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676498 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676499 0,400000 -1,000000 -101,000000 0,000000 0,000000
178 1675676500 0,400000 -1,000000 -101,000000 0,000000 0,000000
178 1675676501 0,400000 -1,000000 -101,000000 0,000000 0,000000
178 1675676502 0,400000 -1,000000 -101,000000 0,000000 0,000000
178 1675676503 0,400000 -1,000000 -101,000000 0,000000 0,000000
178 1675676509 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676510 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676511 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676512 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676513 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676539 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676540 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676541 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676542 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676543 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676544 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676545 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676546 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676547 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676548 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676569 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676570 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676571 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676572 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676573 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676584 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676585 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676586 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676587 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676588 0,200000 -1,000000 -101,000000 0,000000 0,000000
178 1675676619 0,200000 -1,000000 -101,000000 0,000000 0,000000
