offline_datapoint_9 1675365068 68,169
offline_datapoint_3 1675365068 65,364
offline_datapoint_21 1675365071 1488,000
offline_datapoint_2 1675365068 658,586
offline_datapoint_12 1675365068 2065,990
offline_datapoint_17 1675365068 30,025
offline_datapoint_7 1675365068 22,012
offline_datapoint_5 1675365068 1163,490
offline_datapoint_19 1675365068 165,905
offline_datapoint_10 1675365068 997,585
offline_datapoint_16 1675365071 1,000
offline_datapoint_11 1675365068 37,881
offline_datapoint_1 1675365068 150,872
offline_datapoint_15 1675365068 188,753
offline_datapoint_8 1675365068 14,919
offline_datapoint_18 1675365068 88,614
offline_datapoint_22 1675365068 14,857
offline_datapoint_13 1675365068 0,025
offline_datapoint_4 1675365068 0,017
offline_datapoint_20 1675365068 1,888
offline_datapoint_14 1675365068 0,379
offline_datapoint_0 1675365068 1,509
offline_datapoint_6 1675365071 1,000
offline_datapoint_9 1675365071 68,169
offline_datapoint_3 1675365071 65,360
offline_datapoint_21 1675365071 1486,000
offline_datapoint_2 1675365071 388,287
offline_datapoint_12 1675365071 1492,195
offline_datapoint_17 1675365071 18,093
offline_datapoint_7 1675365071 13,795
offline_datapoint_5 1675365071 483,101
offline_datapoint_19 1675365071 0,000
offline_datapoint_10 1675365071 483,101
offline_datapoint_16 1675365071 0,000
offline_datapoint_11 1675365071 0,046
offline_datapoint_1 1675365071 35,504
offline_datapoint_15 1675365071 35,550
offline_datapoint_8 1675365071 2,257
offline_datapoint_18 1675365071 58,695
offline_datapoint_22 1675365071 61,894
offline_datapoint_13 1675365071 0,000
offline_datapoint_4 1675365071 0,006
offline_datapoint_20 1675365071 0,356
offline_datapoint_14 1675365071 0,000
offline_datapoint_0 1675365071 0,355
offline_datapoint_6 1675365071 1,000
offline_datapoint_9 1675365072 68,169
offline_datapoint_3 1675365072 65,283
offline_datapoint_21 1675365074 1481,000
offline_datapoint_2 1675365072 396,293
offline_datapoint_12 1675365072 1755,012
offline_datapoint_17 1675365072 20,966
offline_datapoint_7 1675365072 10,861
offline_datapoint_5 1675365072 28,139
offline_datapoint_19 1675365072 14,070
offline_datapoint_10 1675365072 14,070
offline_datapoint_16 1675365074 0,000
offline_datapoint_11 1675365072 10,937
offline_datapoint_1 1675365072 143,791
offline_datapoint_15 1675365072 154,728
offline_datapoint_8 1675365072 9,380
offline_datapoint_18 1675365072 138,351
offline_datapoint_22 1675365072 27,616
offline_datapoint_13 1675365072 0,012
offline_datapoint_4 1675365072 0,010
offline_datapoint_20 1675365072 1,547
offline_datapoint_14 1675365072 0,109
offline_datapoint_0 1675365072 1,438
offline_datapoint_6 1675365074 4,000
offline_datapoint_9 1675365075 68,169
offline_datapoint_3 1675365075 65,315
offline_datapoint_21 1675365077 1484,000
offline_datapoint_2 1675365075 867,688
offline_datapoint_12 1675365075 1537,417
offline_datapoint_17 1675365075 22,181
offline_datapoint_7 1675365075 8,574
offline_datapoint_5 1675365075 71,198
offline_datapoint_19 1675365075 0,000
offline_datapoint_10 1675365075 71,198
offline_datapoint_16 1675365077 0,000
offline_datapoint_11 1675365075 66,903
offline_datapoint_1 1675365075 210,490
offline_datapoint_15 1675365075 277,393
offline_datapoint_8 1675365075 13,308
offline_datapoint_18 1675365075 246,865
offline_datapoint_22 1675365075 3,440
offline_datapoint_13 1675365075 0,050
offline_datapoint_4 1675365075 0,009
offline_datapoint_20 1675365075 2,774
offline_datapoint_14 1675365075 0,669
offline_datapoint_0 1675365075 2,105
offline_datapoint_6 1675365077 2,000
offline_datapoint_9 1675365078 68,169
offline_datapoint_3 1675365078 65,544
offline_datapoint_21 1675365080 1460,000
offline_datapoint_2 1675365078 543,110
offline_datapoint_12 1675365078 8023,295
offline_datapoint_17 1675365078 34,765
offline_datapoint_7 1675365078 12,891
offline_datapoint_5 1675365078 218,044
offline_datapoint_19 1675365078 0,000
offline_datapoint_10 1675365078 218,044
offline_datapoint_16 1675365080 26,000
offline_datapoint_11 1675365078 15,212
offline_datapoint_1 1675365078 82,228
offline_datapoint_15 1675365078 97,440
offline_datapoint_8 1675365078 12,336
offline_datapoint_18 1675365078 114,690
offline_datapoint_22 1675365078 28,352
offline_datapoint_13 1675365078 0,012
offline_datapoint_4 1675365078 0,007
offline_datapoint_20 1675365078 0,974
offline_datapoint_14 1675365078 0,152
offline_datapoint_0 1675365078 0,822
offline_datapoint_6 1675365080 2,000
offline_datapoint_9 1675365081 68,169
offline_datapoint_3 1675365081 65,981
offline_datapoint_21 1675365083 1474,000
offline_datapoint_2 1675365081 763,435
offline_datapoint_12 1675365081 17369,240
offline_datapoint_17 1675365081 60,395
offline_datapoint_7 1675365081 27,098
offline_datapoint_5 1675365081 144,082
offline_datapoint_19 1675365081 0,000
offline_datapoint_10 1675365081 144,082
offline_datapoint_16 1675365083 0,000
offline_datapoint_11 1675365081 52,181
offline_datapoint_1 1675365081 99,723
offline_datapoint_15 1675365081 151,903
offline_datapoint_8 1675365081 67,705
offline_datapoint_18 1675365081 48,361
offline_datapoint_22 1675365081 34,946
offline_datapoint_13 1675365081 0,008
offline_datapoint_4 1675365081 0,021
offline_datapoint_20 1675365081 1,519
offline_datapoint_14 1675365081 0,522
offline_datapoint_0 1675365081 0,997
offline_datapoint_6 1675365083 3,000
offline_datapoint_9 1675365084 68,169
offline_datapoint_3 1675365084 65,945
offline_datapoint_21 1675365086 1475,000
offline_datapoint_2 1675365084 590,644
offline_datapoint_12 1675365084 2376,910
offline_datapoint_17 1675365084 10,888
offline_datapoint_7 1675365084 3,908
offline_datapoint_5 1675365084 71,331
offline_datapoint_19 1675365084 0,000
offline_datapoint_10 1675365084 71,331
offline_datapoint_16 1675365086 0,000
offline_datapoint_11 1675365084 103,875
offline_datapoint_1 1675365084 128,307
offline_datapoint_15 1675365084 232,181
offline_datapoint_8 1675365084 27,332
offline_datapoint_18 1675365084 46,998
offline_datapoint_22 1675365084 36,154
offline_datapoint_13 1675365084 0,038
offline_datapoint_4 1675365084 0,027
offline_datapoint_20 1675365084 2,322
offline_datapoint_14 1675365084 1,039
offline_datapoint_0 1675365084 1,283
offline_datapoint_6 1675365086 0,000
offline_datapoint_9 1675365087 68,169
offline_datapoint_3 1675365087 65,935
offline_datapoint_21 1675365089 1473,000
offline_datapoint_2 1675365087 247,412
offline_datapoint_12 1675365087 1059,908
offline_datapoint_17 1675365087 5,213
offline_datapoint_7 1675365087 1,820
offline_datapoint_5 1675365087 3066,175
offline_datapoint_19 1675365087 640,007
offline_datapoint_10 1675365087 2426,167
offline_datapoint_16 1675365089 0,000
offline_datapoint_11 1675365087 0,252
offline_datapoint_1 1675365087 30,952
offline_datapoint_15 1675365087 31,204
offline_datapoint_8 1675365087 8,325
offline_datapoint_18 1675365087 22,976
offline_datapoint_22 1675365087 80,709
offline_datapoint_13 1675365087 0,000
offline_datapoint_4 1675365087 0,013
offline_datapoint_20 1675365087 0,312
offline_datapoint_14 1675365087 0,003
offline_datapoint_0 1675365087 0,310
offline_datapoint_6 1675365089 0,000
offline_datapoint_9 1675365090 68,169
offline_datapoint_3 1675365090 65,959
offline_datapoint_21 1675365092 1463,000
offline_datapoint_2 1675365090 112,449
offline_datapoint_12 1675365090 3138,229
offline_datapoint_17 1675365090 11,748
offline_datapoint_7 1675365090 7,170
offline_datapoint_5 1675365090 0,000
offline_datapoint_19 1675365090 0,000
offline_datapoint_10 1675365090 0,000
offline_datapoint_16 1675365092 0,000
offline_datapoint_11 1675365090 5,527
offline_datapoint_1 1675365090 19,990
offline_datapoint_15 1675365090 25,518
offline_datapoint_8 1675365090 16,350
offline_datapoint_18 1675365090 12,012
offline_datapoint_22 1675365090 83,589
offline_datapoint_13 1675365090 0,003
offline_datapoint_4 1675365090 0,017
offline_datapoint_20 1675365090 0,255
offline_datapoint_14 1675365090 0,055
offline_datapoint_0 1675365090 0,200
offline_datapoint_6 1675365092 1,000
offline_datapoint_9 1675365093 68,169
offline_datapoint_3 1675365093 65,953
offline_datapoint_21 1675365095 1463,000
offline_datapoint_2 1675365093 0,000
offline_datapoint_12 1675365093 113,646
offline_datapoint_17 1675365093 4,837
offline_datapoint_7 1675365093 2,083
offline_datapoint_5 1675365093 0,000
offline_datapoint_19 1675365093 0,000
offline_datapoint_10 1675365093 0,000
offline_datapoint_16 1675365095 0,000
offline_datapoint_11 1675365093 0,343
offline_datapoint_1 1675365093 0,000
offline_datapoint_15 1675365093 0,343
offline_datapoint_8 1675365093 11,331
offline_datapoint_18 1675365093 0,000
offline_datapoint_22 1675365093 96,819
offline_datapoint_13 1675365093 0,000
offline_datapoint_4 1675365093 0,000
offline_datapoint_20 1675365093 0,003
offline_datapoint_14 1675365093 0,003
offline_datapoint_0 1675365093 0,000
offline_datapoint_6 1675365095 0,000
offline_datapoint_9 1675365096 68,169
offline_datapoint_3 1675365096 65,962
offline_datapoint_21 1675365098 1456,000
offline_datapoint_2 1675365096 141,832
offline_datapoint_12 1675365096 3290,639
offline_datapoint_17 1675365096 15,177
offline_datapoint_7 1675365096 9,482
offline_datapoint_5 1675365096 70,916
offline_datapoint_19 1675365096 0,000
offline_datapoint_10 1675365096 70,916
offline_datapoint_16 1675365098 3,000
offline_datapoint_11 1675365096 2,215
offline_datapoint_1 1675365096 31,440
offline_datapoint_15 1675365096 33,655
offline_datapoint_8 1675365096 8,285
offline_datapoint_18 1675365096 24,191
offline_datapoint_22 1675365096 71,800
offline_datapoint_13 1675365096 0,003
offline_datapoint_4 1675365096 0,013
offline_datapoint_20 1675365096 0,337
offline_datapoint_14 1675365096 0,022
offline_datapoint_0 1675365096 0,314
offline_datapoint_6 1675365098 0,000
offline_datapoint_9 1675365099 68,169
offline_datapoint_3 1675365099 65,970
offline_datapoint_21 1675365101 1455,000
offline_datapoint_2 1675365099 34,542
offline_datapoint_12 1675365099 2105,043
offline_datapoint_17 1675365099 9,100
offline_datapoint_7 1675365099 4,832
offline_datapoint_5 1675365099 71,767
offline_datapoint_19 1675365099 0,000
offline_datapoint_10 1675365099 71,767
offline_datapoint_16 1675365101 0,000
offline_datapoint_11 1675365099 0,160
offline_datapoint_1 1675365099 3,377
offline_datapoint_15 1675365099 3,537
offline_datapoint_8 1675365099 2,683
offline_datapoint_18 1675365099 2,683
offline_datapoint_22 1675365099 96,299
offline_datapoint_13 1675365099 0,001
offline_datapoint_4 1675365099 0,013
offline_datapoint_20 1675365099 0,035
offline_datapoint_14 1675365099 0,002
offline_datapoint_0 1675365099 0,034
offline_datapoint_6 1675365101 0,000
offline_datapoint_9 1675365102 68,169
offline_datapoint_3 1675365102 65,978
offline_datapoint_21 1675365104 1454,000
offline_datapoint_2 1675365102 32,643
offline_datapoint_12 1675365102 1908,977
offline_datapoint_17 1675365102 7,582
offline_datapoint_7 1675365102 3,384
offline_datapoint_5 1675365102 0,000
offline_datapoint_19 1675365102 0,000
offline_datapoint_10 1675365102 0,000
offline_datapoint_16 1675365104 0,000
offline_datapoint_11 1675365102 0,084
offline_datapoint_1 1675365102 5,141
offline_datapoint_15 1675365102 5,226
offline_datapoint_8 1675365102 1,332
offline_datapoint_18 1675365102 7,994
offline_datapoint_22 1675365102 94,976
offline_datapoint_13 1675365102 0,001
offline_datapoint_4 1675365102 0,006
offline_datapoint_20 1675365102 0,052
offline_datapoint_14 1675365102 0,001
offline_datapoint_0 1675365102 0,051
offline_datapoint_6 1675365104 0,000
offline_datapoint_9 1675365105 68,169
offline_datapoint_3 1675365105 66,010
offline_datapoint_21 1675365107 1453,000
offline_datapoint_2 1675365105 5,324
offline_datapoint_12 1675365105 642,918
offline_datapoint_17 1675365105 7,649
offline_datapoint_7 1675365105 5,066
offline_datapoint_5 1675365105 2122,427
offline_datapoint_19 1675365105 0,000
offline_datapoint_10 1675365105 2122,427
offline_datapoint_16 1675365107 0,000
offline_datapoint_11 1675365105 0,257
offline_datapoint_1 1675365105 1,532
offline_datapoint_15 1675365105 1,789
offline_datapoint_8 1675365105 3,661
offline_datapoint_18 1675365105 0,666
offline_datapoint_22 1675365105 98,134
offline_datapoint_13 1675365105 0,001
offline_datapoint_4 1675365105 0,023
offline_datapoint_20 1675365105 0,018
offline_datapoint_14 1675365105 0,003
offline_datapoint_0 1675365105 0,015
offline_datapoint_6 1675365107 0,000
offline_datapoint_9 1675365108 68,169
offline_datapoint_3 1675365108 66,015
offline_datapoint_21 1675365110 1451,000
offline_datapoint_2 1675365108 7,651
offline_datapoint_12 1675365108 1745,205
offline_datapoint_17 1675365108 6,516
offline_datapoint_7 1675365108 3,380
offline_datapoint_5 1675365108 848,317
offline_datapoint_19 1675365108 0,000
offline_datapoint_10 1675365108 848,317
offline_datapoint_16 1675365110 0,000
offline_datapoint_11 1675365108 0,266
offline_datapoint_1 1675365108 3,897
offline_datapoint_15 1675365108 4,162
offline_datapoint_8 1675365108 5,988
offline_datapoint_18 1675365108 2,329
offline_datapoint_22 1675365108 94,739
offline_datapoint_13 1675365108 0,000
offline_datapoint_4 1675365108 0,017
offline_datapoint_20 1675365108 0,042
offline_datapoint_14 1675365108 0,003
offline_datapoint_0 1675365108 0,039
offline_datapoint_6 1675365110 0,000
offline_datapoint_9 1675365111 68,169
offline_datapoint_3 1675365111 66,014
offline_datapoint_21 1675365113 1450,000
offline_datapoint_2 1675365111 7,652
offline_datapoint_12 1675365111 1207,414
offline_datapoint_17 1675365111 9,942
offline_datapoint_7 1675365111 5,198
offline_datapoint_5 1675365111 513,376
offline_datapoint_19 1675365111 18,299
offline_datapoint_10 1675365111 495,076
offline_datapoint_16 1675365113 0,000
offline_datapoint_11 1675365111 0,126
offline_datapoint_1 1675365111 1,817
offline_datapoint_15 1675365111 1,943
offline_datapoint_8 1675365111 1,331
offline_datapoint_18 1675365111 1,331
offline_datapoint_22 1675365111 98,047
offline_datapoint_13 1675365111 0,001
offline_datapoint_4 1675365111 0,014
offline_datapoint_20 1675365111 0,019
offline_datapoint_14 1675365111 0,001
offline_datapoint_0 1675365111 0,018
offline_datapoint_6 1675365113 0,000
offline_datapoint_9 1675365114 68,169
offline_datapoint_3 1675365114 66,008
offline_datapoint_21 1675365116 1447,000
offline_datapoint_2 1675365114 36,266
offline_datapoint_12 1675365114 4186,526
offline_datapoint_17 1675365114 14,496
offline_datapoint_7 1675365114 8,317
offline_datapoint_5 1675365114 71,201
offline_datapoint_19 1675365114 0,000
offline_datapoint_10 1675365114 71,201
offline_datapoint_16 1675365116 0,000
offline_datapoint_11 1675365114 0,193
offline_datapoint_1 1675365114 6,435
offline_datapoint_15 1675365114 6,628
offline_datapoint_8 1675365114 3,660
offline_datapoint_18 1675365114 3,327
offline_datapoint_22 1675365114 95,008
offline_datapoint_13 1675365114 0,001
offline_datapoint_4 1675365114 0,019
offline_datapoint_20 1675365114 0,066
offline_datapoint_14 1675365114 0,002
offline_datapoint_0 1675365114 0,064
offline_datapoint_6 1675365116 0,000
offline_datapoint_9 1675365117 68,169
offline_datapoint_3 1675365117 66,012
offline_datapoint_21 1675365119 1442,000
offline_datapoint_2 1675365117 51,989
offline_datapoint_12 1675365117 5078,224
offline_datapoint_17 1675365117 14,724
offline_datapoint_7 1675365117 8,072
offline_datapoint_5 1675365117 171,962
offline_datapoint_19 1675365117 13,997
offline_datapoint_10 1675365117 157,965
offline_datapoint_16 1675365119 0,000
offline_datapoint_11 1675365117 0,155
offline_datapoint_1 1675365117 11,329
