254 1675207194 0,200000 -1,000000 -101,000000 0,000000 0,000000
254 1675207195 0,200000 -1,000000 -101,000000 0,000000 0,000000
254 1675207196 0,200000 -1,000000 -101,000000 0,000000 0,000000
254 1675207197 0,200000 -1,000000 -101,000000 0,000000 0,000000
254 1675207198 0,200000 -1,000000 -101,000000 0,000000 0,000000
254 1675207209 0,200000 -1,000000 -101,000000 0,000000 0,000000
254 1675207210 0,200000 -1,000000 -101,000000 0,000000 0,000000
254 1675207211 0,200000 -1,000000 -101,000000 0,000000 0,000000
254 1675207212 0,200000 -1,000000 -101,000000 0,000000 0,000000
254 1675207213 0,200000 -1,000000 -101,000000 0,000000 0,000000
282 1675207209 0,200000 -1,000000 -101,000000 0,000000 0,000000
282 1675207210 0,200000 -1,000000 -101,000000 0,000000 0,000000
282 1675207211 0,200000 -1,000000 -101,000000 0,000000 0,000000
282 1675207212 0,200000 -1,000000 -101,000000 0,000000 0,000000
282 1675207213 0,200000 -1,000000 -101,000000 0,000000 0,000000
284 1675207209 0,200000 -1,000000 -101,000000 0,000000 0,000000
284 1675207210 0,200000 -1,000000 -101,000000 0,000000 0,000000
284 1675207211 0,200000 -1,000000 -101,000000 0,000000 0,000000
284 1675207212 0,200000 -1,000000 -101,000000 0,000000 0,000000
284 1675207213 0,200000 -1,000000 -101,000000 0,000000 0,000000
254 1675207284 0,200000 -1,000000 -101,000000 0,000000 0,000000
254 1675207285 0,200000 -1,000000 -101,000000 0,000000 0,000000
254 1675207286 0,200000 -1,000000 -101,000000 0,000000 0,000000
254 1675207287 0,200000 -1,000000 -101,000000 0,000000 0,000000
254 1675207288 0,200000 -1,000000 -101,000000 0,000000 0,000000
254 1675207299 0,200000 -1,000000 -101,000000 0,000000 0,000000
254 1675207300 0,200000 -1,000000 -101,000000 0,000000 0,000000
254 1675207301 0,200000 -1,000000 -101,000000 0,000000 0,000000
254 1675207302 0,200000 -1,000000 -101,000000 0,000000 0,000000
282 1675207284 0,200000 -1,000000 -101,000000 0,000000 0,000000
