279 1675207204 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207205 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207206 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207207 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207208 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207224 0,400000 -1,000000 -101,000000 0,000000 0,000000
279 1675207225 0,400000 -1,000000 -101,000000 0,000000 0,000000
279 1675207226 0,400000 -1,000000 -101,000000 0,000000 0,000000
279 1675207227 0,400000 -1,000000 -101,000000 0,000000 0,000000
279 1675207228 0,400000 -1,000000 -101,000000 0,000000 0,000000
279 1675207234 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207235 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207236 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207237 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207238 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207239 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207240 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207241 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207242 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207243 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207254 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207255 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207256 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207257 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207258 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207264 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207265 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207266 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207267 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207268 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207269 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207270 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207271 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207272 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207273 0,200000 -1,000000 -101,000000 0,000000 0,000000
279 1675207279 0,400000 -1,000000 -101,000000 0,000000 0,000000
279 1675207280 0,400000 -1,000000 -101,000000 0,000000 0,000000
279 1675207281 0,400000 -1,000000 -101,000000 0,000000 0,000000
279 1675207282 0,400000 -1,000000 -101,000000 0,000000 0,000000
279 1675207283 0,400000 -1,000000 -101,000000 0,000000 0,000000
279 1675207284 0,600000 -1,000000 -101,000000 0,000000 0,000000
279 1675207285 0,600000 -1,000000 -101,000000 0,000000 0,000000
279 1675207286 0,600000 -1,000000 -101,000000 0,000000 0,000000
279 1675207287 0,600000 -1,000000 -101,000000 0,000000 0,000000
279 1675207288 0,600000 -1,000000 -101,000000 0,000000 0,000000
279 1675207314 0,400000 -1,000000 -101,000000 0,000000 0,000000
279 1675207315 0,400000 -1,000000 -101,000000 0,000000 0,000000
