156 1675676484 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676485 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676486 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676484 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676485 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676486 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676487 1,000000 -1,000000 -101,000000 0,000000 0,000000
156 1675676488 1,000000 -1,000000 -101,000000 0,000000 0,000000
156 1675676489 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676490 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676491 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676492 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676493 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676494 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676495 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676496 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676497 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676498 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676499 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676500 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676501 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676484 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676485 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676486 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676487 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676488 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676502 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676503 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676504 0,400000 -1,000000 -101,000000 0,000000 0,000000
156 1675676505 0,400000 -1,000000 -101,000000 0,000000 0,000000
156 1675676506 0,400000 -1,000000 -101,000000 0,000000 0,000000
156 1675676507 0,400000 -1,000000 -101,000000 0,000000 0,000000
156 1675676508 0,400000 -1,000000 -101,000000 0,000000 0,000000
156 1675676509 0,400000 -1,000000 -101,000000 0,000000 0,000000
156 1675676510 0,400000 -1,000000 -101,000000 0,000000 0,000000
156 1675676511 0,400000 -1,000000 -101,000000 0,000000 0,000000
156 1675676512 0,400000 -1,000000 -101,000000 0,000000 0,000000
156 1675676513 0,400000 -1,000000 -101,000000 0,000000 0,000000
156 1675676514 0,400000 -1,000000 -101,000000 0,000000 0,000000
156 1675676515 0,400000 -1,000000 -101,000000 0,000000 0,000000
156 1675676516 0,400000 -1,000000 -101,000000 0,000000 0,000000
156 1675676484 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676485 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676486 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676487 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676488 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676517 0,400000 -1,000000 -101,000000 0,000000 0,000000
156 1675676518 0,400000 -1,000000 -101,000000 0,000000 0,000000
156 1675676519 1,000000 -1,000000 -101,000000 0,000000 0,000000
156 1675676520 1,000000 -1,000000 -101,000000 0,000000 0,000000
156 1675676521 1,000000 -1,000000 -101,000000 0,000000 0,000000
156 1675676522 1,000000 -1,000000 -101,000000 0,000000 0,000000
156 1675676523 1,000000 -1,000000 -101,000000 0,000000 0,000000
156 1675676524 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676525 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676526 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676527 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676528 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676529 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676530 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676531 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676484 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676485 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676486 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676487 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676488 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676532 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676533 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676534 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676535 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676536 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676537 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676538 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676539 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676540 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676541 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676542 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676543 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676544 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676545 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676546 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676484 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676485 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676486 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676487 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676488 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676547 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676548 0,200000 -1,000000 -101,000000 0,000000 0,000000
156 1675676549 0,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676550 0,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676551 0,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676552 0,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676553 0,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676554 0,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676555 0,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676556 0,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676557 0,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676558 0,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676559 1,000000 -1,000000 -101,000000 0,000000 0,000000
156 1675676560 1,000000 -1,000000 -101,000000 0,000000 0,000000
156 1675676561 1,000000 -1,000000 -101,000000 0,000000 0,000000
156 1675676484 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676485 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676486 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676487 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676488 0,200000 -1,000000 0,200000 0,200000 0,008000
156 1675676562 1,000000 -1,000000 -101,000000 0,000000 0,000000
156 1675676563 1,000000 -1,000000 -101,000000 0,000000 0,000000
156 1675676564 0,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676565 0,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676566 0,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676567 0,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676568 0,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676569 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676570 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676571 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676572 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676573 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676574 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676575 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676576 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676577 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676578 0,800000 -1,000000 -101,000000 0,000000 0,000000
156 1675676579 1,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676580 1,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676581 1,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676582 1,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676583 1,600000 -1,000000 -101,000000 0,000000 0,000000
156 1675676584 1,800000 -1,000000 -101,000000 0,000000 0,000000
