158 1675676484 0,003545 0,800000 0,000451 0,012357 0,000031
158 1675676485 0,003545 0,800000 0,000451 0,012357 0,000031
158 1675676486 0,003545 0,800000 0,000451 0,012357 0,000031
158 1675676484 0,000699 0,200000 0,000699 0,000699 0,000000
158 1675676485 0,000699 0,200000 0,000699 0,000699 0,000000
158 1675676486 0,000699 0,200000 0,000699 0,000699 0,000000
158 1675676487 0,002975 1,000000 0,000451 0,012357 0,000031
158 1675676488 0,002975 1,000000 0,000451 0,012357 0,000031
161 1675676489 0,224782 0,200000 0,224782 0,224782 0,010105
161 1675676490 0,224782 0,200000 0,224782 0,224782 0,010105
161 1675676491 0,224782 0,200000 0,224782 0,224782 0,010105
161 1675676492 0,224782 0,200000 0,224782 0,224782 0,010105
161 1675676493 0,224782 0,200000 0,224782 0,224782 0,010105
168 1675676494 0,263622 0,200000 0,263622 0,263622 0,013899
168 1675676495 0,263622 0,200000 0,263622 0,263622 0,013899
168 1675676496 0,263622 0,200000 0,263622 0,263622 0,013899
168 1675676497 0,263622 0,200000 0,263622 0,263622 0,013899
168 1675676498 0,263622 0,200000 0,263622 0,263622 0,013899
181 1675676499 0,296267 0,200000 0,296267 0,296267 0,017555
181 1675676500 0,296267 0,200000 0,296267 0,296267 0,017555
181 1675676501 0,296267 0,200000 0,296267 0,296267 0,017555
158 1675676484 0,000501 0,200000 0,000501 0,000501 0,000000
158 1675676485 0,000501 0,200000 0,000501 0,000501 0,000000
158 1675676486 0,000501 0,200000 0,000501 0,000501 0,000000
158 1675676487 0,000501 0,200000 0,000501 0,000501 0,000000
158 1675676488 0,000501 0,200000 0,000501 0,000501 0,000000
181 1675676502 0,296267 0,200000 0,296267 0,296267 0,017555
181 1675676503 0,296267 0,200000 0,296267 0,296267 0,017555
161 1675676504 0,205798 0,200000 0,205798 0,205798 0,008471
187 1675676504 0,158167 0,200000 0,158167 0,158167 0,005003
161 1675676505 0,205798 0,200000 0,205798 0,205798 0,008471
187 1675676505 0,158167 0,200000 0,158167 0,158167 0,005003
161 1675676506 0,205798 0,200000 0,205798 0,205798 0,008471
187 1675676506 0,158167 0,200000 0,158167 0,158167 0,005003
161 1675676507 0,205798 0,200000 0,205798 0,205798 0,008471
187 1675676507 0,158167 0,200000 0,158167 0,158167 0,005003
161 1675676508 0,205798 0,200000 0,205798 0,205798 0,008471
187 1675676508 0,158167 0,200000 0,158167 0,158167 0,005003
193 1675676509 0,156086 0,200000 0,156086 0,156086 0,004873
190 1675676509 0,131447 0,200000 0,131447 0,131447 0,003456
193 1675676510 0,156086 0,200000 0,156086 0,156086 0,004873
190 1675676510 0,131447 0,200000 0,131447 0,131447 0,003456
193 1675676511 0,156086 0,200000 0,156086 0,156086 0,004873
190 1675676511 0,131447 0,200000 0,131447 0,131447 0,003456
193 1675676512 0,156086 0,200000 0,156086 0,156086 0,004873
190 1675676512 0,131447 0,200000 0,131447 0,131447 0,003456
193 1675676513 0,156086 0,200000 0,156086 0,156086 0,004873
190 1675676513 0,131447 0,200000 0,131447 0,131447 0,003456
196 1675676514 0,148489 0,200000 0,148489 0,148489 0,004410
199 1675676514 0,111544 0,200000 0,111544 0,111544 0,002488
196 1675676515 0,148489 0,200000 0,148489 0,148489 0,004410
199 1675676515 0,111544 0,200000 0,111544 0,111544 0,002488
196 1675676516 0,148489 0,200000 0,148489 0,148489 0,004410
158 1675676484 0,000458 0,200000 0,000458 0,000458 0,000000
158 1675676485 0,000458 0,200000 0,000458 0,000458 0,000000
158 1675676486 0,000458 0,200000 0,000458 0,000458 0,000000
158 1675676487 0,000458 0,200000 0,000458 0,000458 0,000000
158 1675676488 0,000458 0,200000 0,000458 0,000458 0,000000
199 1675676516 0,111544 0,200000 0,111544 0,111544 0,002488
196 1675676517 0,148489 0,200000 0,148489 0,148489 0,004410
199 1675676517 0,111544 0,200000 0,111544 0,111544 0,002488
196 1675676518 0,148489 0,200000 0,148489 0,148489 0,004410
199 1675676518 0,111544 0,200000 0,111544 0,111544 0,002488
161 1675676519 0,208509 0,200000 0,208509 0,208509 0,008695
208 1675676519 15,718008 0,200000 15,718008 15,718008 49,411157
211 1675676519 0,249937 0,200000 0,249937 0,249937 0,012494
