238 1675676744 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675676745 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675676746 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675676747 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675676748 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1675676744 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1675676745 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1675676746 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1675676747 0,200000 -1,000000 -101,000000 0,000000 0,000000
241 1675676748 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675676819 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675676820 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675676821 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675676822 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675676823 0,200000 -1,000000 -101,000000 0,000000 0,000000
247 1675676819 0,200000 -1,000000 -101,000000 0,000000 0,000000
247 1675676820 0,200000 -1,000000 -101,000000 0,000000 0,000000
247 1675676821 0,200000 -1,000000 -101,000000 0,000000 0,000000
247 1675676822 0,200000 -1,000000 -101,000000 0,000000 0,000000
247 1675676823 0,200000 -1,000000 -101,000000 0,000000 0,000000
251 1675677013 0,200000 -1,000000 0,200000 0,200000 0,008000
251 1675677012 0,200000 -1,000000 0,200000 0,200000 0,008000
251 1675677011 0,200000 -1,000000 0,200000 0,200000 0,008000
251 1675677010 0,200000 -1,000000 0,200000 0,200000 0,008000
251 1675677009 0,200000 -1,000000 0,200000 0,200000 0,008000
243 1675676748 0,200000 -1,000000 0,200000 0,200000 0,008000
243 1675676747 0,200000 -1,000000 0,200000 0,200000 0,008000
243 1675676746 0,200000 -1,000000 0,200000 0,200000 0,008000
243 1675676745 0,200000 -1,000000 0,200000 0,200000 0,008000
243 1675676744 0,200000 -1,000000 0,200000 0,200000 0,008000
247 1675677013 0,200000 -1,000000 0,200000 0,200000 0,008000
247 1675677012 0,200000 -1,000000 0,200000 0,200000 0,008000
247 1675677011 0,200000 -1,000000 0,200000 0,200000 0,008000
247 1675677010 0,200000 -1,000000 0,200000 0,200000 0,008000
247 1675677009 0,200000 -1,000000 0,200000 0,200000 0,008000
241 1675676823 0,200000 -1,000000 0,200000 0,200000 0,008000
241 1675676822 0,200000 -1,000000 0,200000 0,200000 0,008000
241 1675676821 0,200000 -1,000000 0,200000 0,200000 0,008000
241 1675676820 0,200000 -1,000000 0,200000 0,200000 0,008000
241 1675676819 0,200000 -1,000000 0,200000 0,200000 0,008000
238 1675677013 0,200000 -1,000000 0,200000 0,200000 0,008000
238 1675677012 0,200000 -1,000000 0,200000 0,200000 0,008000
238 1675677011 0,200000 -1,000000 0,200000 0,200000 0,008000
238 1675677010 0,200000 -1,000000 0,200000 0,200000 0,008000
238 1675677009 0,200000 -1,000000 0,200000 0,200000 0,008000
238 1675677009 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675677010 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675677011 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675677012 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675677013 0,200000 -1,000000 -101,000000 0,000000 0,000000
251 1675677009 0,200000 -1,000000 -101,000000 0,000000 0,000000
251 1675677010 0,200000 -1,000000 -101,000000 0,000000 0,000000
251 1675677011 0,200000 -1,000000 -101,000000 0,000000 0,000000
251 1675677012 0,200000 -1,000000 -101,000000 0,000000 0,000000
251 1675677013 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675677339 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675677340 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675677341 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675677342 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675677343 0,200000 -1,000000 -101,000000 0,000000 0,000000
243 1675676744 0,200000 -1,000000 -101,000000 0,000000 0,000000
243 1675676745 0,200000 -1,000000 -101,000000 0,000000 0,000000
243 1675676746 0,200000 -1,000000 -101,000000 0,000000 0,000000
243 1675676747 0,200000 -1,000000 -101,000000 0,000000 0,000000
243 1675676748 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675677479 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675677480 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675677481 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675677482 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675677483 0,200000 -1,000000 -101,000000 0,000000 0,000000
247 1675677009 0,200000 -1,000000 -101,000000 0,000000 0,000000
247 1675677010 0,200000 -1,000000 -101,000000 0,000000 0,000000
247 1675677011 0,200000 -1,000000 -101,000000 0,000000 0,000000
247 1675677012 0,200000 -1,000000 -101,000000 0,000000 0,000000
247 1675677013 0,200000 -1,000000 -101,000000 0,000000 0,000000
263 1675677568 0,200000 -1,000000 0,200000 0,200000 0,024000
263 1675677567 0,200000 -1,000000 0,200000 0,200000 0,024000
263 1675677566 0,200000 -1,000000 0,200000 0,200000 0,024000
263 1675677565 0,200000 -1,000000 0,200000 0,200000 0,024000
263 1675677564 0,200000 -1,000000 0,200000 0,200000 0,024000
259 1675677483 0,200000 -1,000000 0,200000 0,200000 0,024000
259 1675677482 0,200000 -1,000000 0,200000 0,200000 0,024000
259 1675677481 0,200000 -1,000000 0,200000 0,200000 0,024000
259 1675677480 0,200000 -1,000000 0,200000 0,200000 0,024000
259 1675677479 0,200000 -1,000000 0,200000 0,200000 0,024000
255 1675677343 0,200000 -1,000000 0,200000 0,200000 0,024000
255 1675677342 0,200000 -1,000000 0,200000 0,200000 0,024000
255 1675677341 0,200000 -1,000000 0,200000 0,200000 0,024000
255 1675677340 0,200000 -1,000000 0,200000 0,200000 0,024000
255 1675677339 0,200000 -1,000000 0,200000 0,200000 0,024000
238 1675677564 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675677565 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675677566 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675677567 0,200000 -1,000000 -101,000000 0,000000 0,000000
238 1675677568 0,200000 -1,000000 -101,000000 0,000000 0,000000
247 1675677564 0,200000 -1,000000 -101,000000 0,000000 0,000000
247 1675677565 0,200000 -1,000000 -101,000000 0,000000 0,000000
247 1675677566 0,200000 -1,000000 -101,000000 0,000000 0,000000
247 1675677567 0,200000 -1,000000 -101,000000 0,000000 0,000000
247 1675677568 0,200000 -1,000000 -101,000000 0,000000 0,000000
251 1675677339 0,200000 -1,000000 -101,000000 0,000000 0,000000
251 1675677340 0,200000 -1,000000 -101,000000 0,000000 0,000000
251 1675677341 0,200000 -1,000000 -101,000000 0,000000 0,000000
251 1675677342 0,200000 -1,000000 -101,000000 0,000000 0,000000
251 1675677343 0,200000 -1,000000 -101,000000 0,000000 0,000000
