170 1675676494 1084,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676495 1084,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676496 1084,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676497 1084,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676498 1084,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676499 1572,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676500 1572,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676501 1572,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676502 1572,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676503 1572,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676504 2114,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676505 2114,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676506 2114,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676507 2114,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676508 2114,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676509 1896,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676510 1896,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676511 1896,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676512 1896,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676513 1896,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676514 3703,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676515 3703,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676516 3703,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676517 3703,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676518 3703,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676519 1136,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676520 1136,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676521 1136,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676522 1136,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676523 1136,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676524 5383,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676525 5383,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676526 5383,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676527 5383,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676528 5383,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676529 2205,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676530 2205,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676531 2205,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676532 2205,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676533 2205,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676534 3108,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676535 3108,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676536 3108,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676537 3108,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676538 3108,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676539 2822,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676540 2822,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676541 2822,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676542 2822,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676543 2822,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676544 1570,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676545 1570,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676546 1570,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676547 1570,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676548 1570,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676549 2114,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676550 2114,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676551 2114,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676552 2114,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676553 2114,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676554 2979,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676555 2979,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676556 2979,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676557 2979,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676558 2979,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676559 3779,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676560 3779,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676561 3779,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676562 3779,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676563 3779,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676564 4862,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676565 4862,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676566 4862,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676567 4862,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676568 4862,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676569 2704,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676570 2704,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676571 2704,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676572 2704,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676573 2704,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676574 3929,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676575 3929,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676576 3929,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676577 3929,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676578 3929,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676579 5283,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676580 5283,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676581 5283,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676582 5283,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676583 5283,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676584 11957,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676585 11957,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676586 11957,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676587 11957,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676588 11957,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676589 6717,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676590 6717,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676591 6717,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676592 6717,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676593 6717,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676594 4087,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676595 4087,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676596 4087,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676597 4087,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676598 4087,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676599 3286,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676600 3286,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676601 3286,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676602 3286,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676603 3286,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676604 3066,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676605 3066,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676606 3066,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676607 3066,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676608 3066,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676609 335,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676610 335,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676611 335,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676612 335,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676613 335,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676614 5904,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676615 5904,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676616 5904,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676617 5904,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676618 5904,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676619 6283,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676620 6283,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676621 6283,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676622 6283,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676623 6283,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676624 10516,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676625 10516,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676626 10516,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676627 10516,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676628 10516,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676629 5796,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676630 5796,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676631 5796,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676632 5796,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676633 5796,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676634 5955,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676635 5955,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676636 5955,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676637 5955,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676638 5955,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676639 4655,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676640 4655,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676641 4655,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676642 4655,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676643 4655,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676644 6106,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676645 6106,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676646 6106,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676647 6106,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676648 6106,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676649 5569,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676650 5569,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676651 5569,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676652 5569,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676653 5569,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676654 3545,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676655 3545,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676656 3545,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676657 3545,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676658 3545,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676659 4897,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676660 4897,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676661 4897,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676662 4897,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676663 4897,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676664 3699,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676665 3699,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676666 3699,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676667 3699,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676668 3699,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676669 335,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676670 335,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676671 335,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676672 335,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676673 335,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676674 3736,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676675 3736,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676676 3736,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676677 3736,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676678 3736,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676679 5723,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676680 5723,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676681 5723,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676682 5723,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676683 5723,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676684 4023,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676685 4023,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676686 4023,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676687 4023,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676688 4023,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676689 4767,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676690 4767,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676691 4767,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676692 4767,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676693 4767,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676694 4281,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676695 4281,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676696 4281,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676697 4281,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676698 4281,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676699 4958,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676700 4958,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676701 4958,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676702 4958,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676703 4958,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676704 5169,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676705 5169,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676706 5169,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676707 5169,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676708 5169,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676709 7019,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676710 7019,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676711 7019,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676712 7019,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676713 7019,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676714 2352,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676715 2352,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676716 2352,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676717 2352,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676718 2352,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676719 2656,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676720 2656,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676721 2656,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676722 2656,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676723 2656,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676724 5767,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676725 5767,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676726 5767,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676727 5767,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676728 5767,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676729 5431,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676730 5431,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676731 5431,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676732 5431,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676733 5431,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676734 5942,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676735 5942,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676736 5942,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676737 5942,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676738 5942,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676739 8091,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676740 8091,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676741 8091,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676742 8091,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676743 8091,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676744 3479,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676745 3479,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676746 3479,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676747 3479,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676748 3479,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676749 7965,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676750 7965,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676751 7965,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676752 7965,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676753 7965,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676754 6261,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676755 6261,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676756 6261,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676757 6261,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676758 6261,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676759 3722,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676760 3722,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676761 3722,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676762 3722,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676763 3722,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676764 3984,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676765 3984,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676766 3984,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676767 3984,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676768 3984,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676769 7440,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676770 7440,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676771 7440,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676772 7440,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676773 7440,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676774 1903,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676775 1903,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676776 1903,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676777 1903,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676778 1903,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676789 1082,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676790 1082,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676791 1082,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676792 1082,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676793 1082,600000 -1,000000 -101,000000 0,000000 0,000000
170 1675676794 2655,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676795 2655,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676796 2655,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676797 2655,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676798 2655,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676799 4768,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676800 4768,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676801 4768,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676802 4768,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676803 4768,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676804 6664,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676805 6664,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676806 6664,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676807 6664,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676808 6664,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676809 7610,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676810 7610,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676811 7610,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676812 7610,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676813 7610,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676814 11719,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676815 11719,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676816 11719,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676817 11719,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676818 11719,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676819 3358,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676820 3358,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676821 3358,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676822 3358,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676823 3358,000000 -1,000000 -101,000000 0,000000 0,000000
170 1675676824 11547,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676825 11547,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676826 11547,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676827 11547,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676828 11547,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676829 14613,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676830 14613,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676831 14613,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676832 14613,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676833 14613,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676834 11723,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676835 11723,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676836 11723,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676837 11723,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676838 11723,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676839 5353,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676840 5353,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676841 5353,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676842 5353,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676843 5353,800000 -1,000000 -101,000000 0,000000 0,000000
170 1675676844 1273,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676845 1273,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676846 1273,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676847 1273,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676848 1273,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676849 1435,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676850 1435,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676851 1435,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676852 1435,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676853 1435,200000 -1,000000 -101,000000 0,000000 0,000000
170 1675676854 3862,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676855 3862,400000 -1,000000 -101,000000 0,000000 0,000000
170 1675676856 3862,400000 -1,000000 -101,000000 0,000000 0,000000
