offline_datapoint_4 1675591269 79,880
offline_datapoint_5 1675591271 8902197248,000
offline_datapoint_21 1675591271 826,000
offline_datapoint_3 1675591269 376,321
offline_datapoint_1 1675591269 0,000
offline_datapoint_11 1675591269 1305,133
offline_datapoint_6 1675591269 132,181
offline_datapoint_17 1675591269 36,068
offline_datapoint_7 1675591269 11,384
offline_datapoint_16 1675591271 0,000
offline_datapoint_19 1675591271 247,000
offline_datapoint_10 1675591269 25,255
offline_datapoint_2 1675591269 130,937
offline_datapoint_15 1675591269 156,192
offline_datapoint_8 1675591269 14,125
offline_datapoint_14 1675591269 136,819
offline_datapoint_18 1675591269 122,694
offline_datapoint_12 1675591269 0,018
offline_datapoint_9 1675591269 0,011
offline_datapoint_20 1675591269 1,557
offline_datapoint_13 1675591269 0,252
offline_datapoint_0 1675591269 1,305
offline_datapoint_4 1675591270 79,867
offline_datapoint_5 1675591273 8900763648,000
offline_datapoint_21 1675591273 816,000
offline_datapoint_3 1675591270 546,642
offline_datapoint_1 1675591270 0,000
offline_datapoint_11 1675591270 2260,773
offline_datapoint_6 1675591272 164,694
offline_datapoint_17 1675591272 9,849
offline_datapoint_7 1675591272 0,000
offline_datapoint_16 1675591273 0,000
offline_datapoint_19 1675591273 247,000
offline_datapoint_10 1675591272 26,110
offline_datapoint_2 1675591272 235,451
offline_datapoint_15 1675591272 261,561
offline_datapoint_8 1675591272 11,934
offline_datapoint_14 1675591272 176,628
offline_datapoint_18 1675591272 164,694
offline_datapoint_12 1675591272 0,022
offline_datapoint_9 1675591272 0,015
offline_datapoint_20 1675591272 2,616
offline_datapoint_13 1675591272 0,261
offline_datapoint_0 1675591272 2,355
offline_datapoint_4 1675591275 79,888
offline_datapoint_5 1675591276 8903065600,000
offline_datapoint_21 1675591276 814,000
offline_datapoint_3 1675591275 482,147
offline_datapoint_1 1675591275 0,000
offline_datapoint_11 1675591275 2092,488
offline_datapoint_6 1675591274 162,004
offline_datapoint_17 1675591274 6,279
offline_datapoint_7 1675591274 0,000
offline_datapoint_16 1675591276 0,000
offline_datapoint_19 1675591276 247,000
offline_datapoint_10 1675591274 72,116
offline_datapoint_2 1675591274 108,708
offline_datapoint_15 1675591274 180,825
offline_datapoint_8 1675591274 7,333
offline_datapoint_14 1675591274 156,003
offline_datapoint_18 1675591274 148,670
offline_datapoint_12 1675591274 0,098
offline_datapoint_9 1675591274 0,012
offline_datapoint_20 1675591274 1,808
offline_datapoint_13 1675591274 0,721
offline_datapoint_0 1675591274 1,087
offline_datapoint_4 1675591277 79,847
offline_datapoint_5 1675591279 8898535424,000
offline_datapoint_21 1675591279 792,000
offline_datapoint_3 1675591277 429,009
offline_datapoint_1 1675591277 0,000
offline_datapoint_11 1675591277 3324,406
offline_datapoint_6 1675591277 260,971
offline_datapoint_17 1675591277 10,005
offline_datapoint_7 1675591277 939,030
offline_datapoint_16 1675591279 0,000
offline_datapoint_19 1675591279 247,000
offline_datapoint_10 1675591277 24,217
offline_datapoint_2 1675591277 236,035
offline_datapoint_15 1675591277 260,252
offline_datapoint_8 1675591277 12,316
offline_datapoint_14 1675591277 269,626
offline_datapoint_18 1675591277 257,309
offline_datapoint_12 1675591277 0,020
offline_datapoint_9 1675591277 0,010
offline_datapoint_20 1675591277 2,603
offline_datapoint_13 1675591277 0,242
offline_datapoint_0 1675591277 2,360
offline_datapoint_4 1675591280 79,803
offline_datapoint_5 1675591282 8893620224,000
offline_datapoint_21 1675591282 791,000
offline_datapoint_3 1675591280 832,844
offline_datapoint_1 1675591280 0,000
offline_datapoint_11 1675591280 1796,839
offline_datapoint_6 1675591280 114,338
offline_datapoint_17 1675591280 8,089
offline_datapoint_7 1675591280 171,341
offline_datapoint_16 1675591282 0,000
offline_datapoint_19 1675591282 247,000
offline_datapoint_10 1675591280 13,751
offline_datapoint_2 1675591280 179,430
offline_datapoint_15 1675591280 193,180
offline_datapoint_8 1675591280 15,667
offline_datapoint_14 1675591280 128,339
offline_datapoint_18 1675591280 112,672
offline_datapoint_12 1675591280 0,009
offline_datapoint_9 1675591280 0,015
offline_datapoint_20 1675591280 1,932
offline_datapoint_13 1675591280 0,138
offline_datapoint_0 1675591280 1,794
offline_datapoint_4 1675591283 79,825
offline_datapoint_5 1675591285 8896045056,000
offline_datapoint_21 1675591285 787,000
offline_datapoint_3 1675591283 552,358
offline_datapoint_1 1675591283 0,000
offline_datapoint_11 1675591283 2380,771
offline_datapoint_6 1675591283 143,983
offline_datapoint_17 1675591283 9,270
offline_datapoint_7 1675591283 17,998
offline_datapoint_16 1675591285 0,000
offline_datapoint_19 1675591285 247,000
offline_datapoint_10 1675591283 25,668
offline_datapoint_2 1675591283 95,656
offline_datapoint_15 1675591283 121,324
offline_datapoint_8 1675591283 5,333
offline_datapoint_14 1675591283 125,318
offline_datapoint_18 1675591283 119,985
offline_datapoint_12 1675591283 0,048
offline_datapoint_9 1675591283 0,010
offline_datapoint_20 1675591283 1,213
offline_datapoint_13 1675591283 0,257
offline_datapoint_0 1675591283 0,957
offline_datapoint_4 1675591286 79,824
offline_datapoint_5 1675591288 8896012288,000
offline_datapoint_21 1675591288 788,000
offline_datapoint_3 1675591286 596,594
offline_datapoint_1 1675591286 0,000
offline_datapoint_11 1675591286 1669,464
offline_datapoint_6 1675591286 62,854
offline_datapoint_17 1675591286 77,288
offline_datapoint_7 1675591286 125,708
offline_datapoint_16 1675591288 0,000
offline_datapoint_19 1675591288 252,000
offline_datapoint_10 1675591286 13,181
offline_datapoint_2 1675591286 89,354
offline_datapoint_15 1675591286 102,534
offline_datapoint_8 1675591286 12,370
offline_datapoint_14 1675591286 66,531
offline_datapoint_18 1675591286 54,161
offline_datapoint_12 1675591286 0,011
