offline_datapoint_4 1675462109 66,443
offline_datapoint_5 1675462111 6730399744,000
offline_datapoint_22 1675462111 1235,000
offline_datapoint_3 1675462109 127,095
offline_datapoint_1 1675462109 0,000
offline_datapoint_11 1675462109 276,263
offline_datapoint_6 1675462108 94,611
offline_datapoint_19 1675462108 8,661
offline_datapoint_17 1675462108 32,523
offline_datapoint_7 1675462108 1331,854
offline_datapoint_16 1675462111 0,000
offline_datapoint_20 1675462111 228,000
offline_datapoint_10 1675462108 17,507
offline_datapoint_2 1675462108 105,682
offline_datapoint_15 1675462108 123,189
offline_datapoint_8 1675462108 18,957
offline_datapoint_14 1675462108 106,263
offline_datapoint_18 1675462108 87,306
offline_datapoint_12 1675462108 0,009
offline_datapoint_9 1675462108 0,012
offline_datapoint_21 1675462108 1,232
offline_datapoint_13 1675462108 0,175
offline_datapoint_0 1675462108 1,057
offline_datapoint_4 1675462108 66,516
offline_datapoint_5 1675462111 6737858560,000
offline_datapoint_22 1675462111 1220,000
offline_datapoint_3 1675462108 473,575
offline_datapoint_1 1675462108 0,000
offline_datapoint_11 1675462108 3036,585
offline_datapoint_6 1675462111 59,982
offline_datapoint_19 1675462111 13,384
offline_datapoint_17 1675462111 23,564
offline_datapoint_7 1675462111 855,747
offline_datapoint_16 1675462111 0,000
offline_datapoint_20 1675462111 228,000
offline_datapoint_10 1675462111 44,250
offline_datapoint_2 1675462111 104,958
offline_datapoint_15 1675462111 149,209
offline_datapoint_8 1675462111 107,968
offline_datapoint_14 1675462111 199,941
offline_datapoint_18 1675462111 91,973
offline_datapoint_12 1675462111 0,004
offline_datapoint_9 1675462111 0,007
offline_datapoint_21 1675462111 1,492
offline_datapoint_13 1675462111 0,443
offline_datapoint_0 1675462111 1,050
offline_datapoint_4 1675462114 66,527
offline_datapoint_5 1675462114 6738911232,000
offline_datapoint_22 1675462114 1219,000
offline_datapoint_3 1675462114 63,981
offline_datapoint_1 1675462114 0,000
offline_datapoint_11 1675462114 5646,333
offline_datapoint_6 1675462112 73,243
offline_datapoint_19 1675462112 4,884
offline_datapoint_17 1675462112 62,295
offline_datapoint_7 1675462112 0,000
offline_datapoint_16 1675462114 22,000
offline_datapoint_20 1675462114 233,000
offline_datapoint_10 1675462112 3,325
offline_datapoint_2 1675462112 288,128
offline_datapoint_15 1675462112 291,453
offline_datapoint_8 1675462112 9,988
offline_datapoint_14 1675462112 72,578
offline_datapoint_18 1675462112 62,590
offline_datapoint_12 1675462112 0,003
offline_datapoint_9 1675462112 0,040
offline_datapoint_21 1675462112 2,915
offline_datapoint_13 1675462112 0,033
offline_datapoint_0 1675462112 2,881
offline_datapoint_4 1675462115 67,538
offline_datapoint_5 1675462117 6841405440,000
offline_datapoint_22 1675462117 1113,000
offline_datapoint_3 1675462115 329,595
offline_datapoint_1 1675462115 0,000
offline_datapoint_11 1675462115 22517,686
offline_datapoint_6 1675462115 12,317
offline_datapoint_19 1675462115 4,135
offline_datapoint_17 1675462115 54,319
offline_datapoint_7 1675462115 143,806
offline_datapoint_16 1675462117 0,000
offline_datapoint_20 1675462117 234,000
offline_datapoint_10 1675462115 61,780
offline_datapoint_2 1675462115 27,416
offline_datapoint_15 1675462115 89,196
offline_datapoint_8 1675462115 116,510
offline_datapoint_14 1675462115 130,491
offline_datapoint_18 1675462115 13,981
offline_datapoint_12 1675462115 0,005
offline_datapoint_9 1675462115 0,007
offline_datapoint_21 1675462115 0,892
offline_datapoint_13 1675462115 0,618
offline_datapoint_0 1675462115 0,274
offline_datapoint_4 1675462118 67,775
offline_datapoint_5 1675462120 6865358848,000
offline_datapoint_22 1675462120 1155,000
offline_datapoint_3 1675462118 1881,797
offline_datapoint_1 1675462118 86,550
offline_datapoint_11 1675462118 17723,116
offline_datapoint_6 1675462118 3,332
offline_datapoint_19 1675462118 0,396
offline_datapoint_17 1675462118 5,262
offline_datapoint_7 1675462118 779,592
offline_datapoint_16 1675462120 0,000
offline_datapoint_20 1675462120 233,000
offline_datapoint_10 1675462118 11,810
offline_datapoint_2 1675462118 17,911
offline_datapoint_15 1675462118 29,721
offline_datapoint_8 1675462118 26,320
offline_datapoint_14 1675462118 35,981
offline_datapoint_18 1675462118 9,662
offline_datapoint_12 1675462118 0,004
offline_datapoint_9 1675462118 0,008
offline_datapoint_21 1675462118 0,297
offline_datapoint_13 1675462118 0,118
offline_datapoint_0 1675462118 0,179
offline_datapoint_4 1675462121 67,126
offline_datapoint_5 1675462123 6799597568,000
offline_datapoint_22 1675462123 1205,000
offline_datapoint_3 1675462121 18,990
offline_datapoint_1 1675462121 0,000
offline_datapoint_11 1675462121 401,790
offline_datapoint_6 1675462121 0,668
offline_datapoint_19 1675462121 2,346
offline_datapoint_17 1675462121 8,303
offline_datapoint_7 1675462121 1915,790
offline_datapoint_16 1675462123 0,000
offline_datapoint_20 1675462123 233,000
offline_datapoint_10 1675462121 5,601
offline_datapoint_2 1675462121 9,286
offline_datapoint_15 1675462121 14,887
offline_datapoint_8 1675462121 24,373
offline_datapoint_14 1675462121 30,049
offline_datapoint_18 1675462121 5,676
offline_datapoint_12 1675462121 0,002
offline_datapoint_9 1675462121 0,005
offline_datapoint_21 1675462121 0,149
offline_datapoint_13 1675462121 0,056
offline_datapoint_0 1675462121 0,093
offline_datapoint_4 1675462124 67,118
offline_datapoint_5 1675462126 6798815232,000
offline_datapoint_22 1675462126 1211,000
offline_datapoint_3 1675462124 0,668
offline_datapoint_1 1675462124 0,000
offline_datapoint_11 1675462124 2906,071
offline_datapoint_6 1675462124 1,000
offline_datapoint_19 1675462124 0,564
offline_datapoint_17 1675462124 4,458
offline_datapoint_7 1675462124 1046,664
offline_datapoint_16 1675462126 0,000
offline_datapoint_20 1675462126 233,000
offline_datapoint_10 1675462124 4,362
offline_datapoint_2 1675462124 8,594
offline_datapoint_15 1675462124 12,956
offline_datapoint_8 1675462124 21,993
offline_datapoint_14 1675462124 28,657
offline_datapoint_18 1675462124 6,665
offline_datapoint_12 1675462124 0,002
offline_datapoint_9 1675462124 0,005
offline_datapoint_21 1675462124 0,130
offline_datapoint_13 1675462124 0,044
offline_datapoint_0 1675462124 0,086
offline_datapoint_4 1675462127 67,086
offline_datapoint_5 1675462129 6795616256,000
offline_datapoint_22 1675462129 1211,000
offline_datapoint_3 1675462127 4,332
offline_datapoint_1 1675462127 0,000
offline_datapoint_11 1675462127 432,861
offline_datapoint_6 1675462127 3,336
offline_datapoint_19 1675462127 2,786
offline_datapoint_17 1675462127 12,863
offline_datapoint_7 1675462127 410,272
offline_datapoint_16 1675462129 0,000
offline_datapoint_20 1675462129 233,000
offline_datapoint_10 1675462127 0,837
offline_datapoint_2 1675462127 6,825
offline_datapoint_15 1675462127 7,662
offline_datapoint_8 1675462127 6,671
offline_datapoint_14 1675462127 11,007
offline_datapoint_18 1675462127 4,336
offline_datapoint_12 1675462127 0,001
offline_datapoint_9 1675462127 0,007
offline_datapoint_21 1675462127 0,077
offline_datapoint_13 1675462127 0,008
offline_datapoint_0 1675462127 0,068
offline_datapoint_4 1675462130 67,089
offline_datapoint_5 1675462132 6795898880,000
offline_datapoint_22 1675462132 1209,000
offline_datapoint_3 1675462130 13,342
offline_datapoint_1 1675462130 0,000
offline_datapoint_11 1675462130 3436,943
offline_datapoint_6 1675462130 0,333
offline_datapoint_19 1675462130 3,600
offline_datapoint_17 1675462130 7,426
offline_datapoint_7 1675462130 99,340
offline_datapoint_16 1675462132 0,000
offline_datapoint_20 1675462132 233,000
offline_datapoint_10 1675462130 0,536
offline_datapoint_2 1675462130 1,873
offline_datapoint_15 1675462130 2,409
offline_datapoint_8 1675462130 3,667
offline_datapoint_14 1675462130 4,334
offline_datapoint_18 1675462130 0,667
offline_datapoint_12 1675462130 0,001
offline_datapoint_9 1675462130 0,006
offline_datapoint_21 1675462130 0,024
offline_datapoint_13 1675462130 0,005
offline_datapoint_0 1675462130 0,019
offline_datapoint_4 1675462133 67,088
offline_datapoint_5 1675462135 6795755520,000
offline_datapoint_22 1675462135 1213,000
offline_datapoint_3 1675462133 3,334
offline_datapoint_1 1675462133 0,000
offline_datapoint_11 1675462133 2670,167
offline_datapoint_6 1675462133 0,000
offline_datapoint_19 1675462133 1,385
offline_datapoint_17 1675462133 5,574
offline_datapoint_7 1675462133 2654,310
offline_datapoint_16 1675462135 0,000
offline_datapoint_20 1675462135 233,000
offline_datapoint_10 1675462133 0,243
offline_datapoint_2 1675462133 0,000
offline_datapoint_15 1675462133 0,243
offline_datapoint_8 1675462133 4,992
offline_datapoint_14 1675462133 4,992
offline_datapoint_18 1675462133 0,000
offline_datapoint_12 1675462133 0,000
offline_datapoint_9 1675462133 0,000
offline_datapoint_21 1675462133 0,002
offline_datapoint_13 1675462133 0,002
offline_datapoint_0 1675462133 0,000
offline_datapoint_4 1675462136 67,099
offline_datapoint_5 1675462138 6796935168,000
offline_datapoint_22 1675462138 1212,000
offline_datapoint_3 1675462136 0,000
offline_datapoint_1 1675462136 0,000
offline_datapoint_11 1675462136 636,369
offline_datapoint_6 1675462136 1,999
offline_datapoint_19 1675462136 1,793
offline_datapoint_17 1675462136 9,152
offline_datapoint_7 1675462136 219,908
offline_datapoint_16 1675462138 0,000
offline_datapoint_20 1675462138 233,000
offline_datapoint_10 1675462136 0,240
offline_datapoint_2 1675462136 3,434
offline_datapoint_15 1675462136 3,674
offline_datapoint_8 1675462136 2,666
offline_datapoint_14 1675462136 4,665
offline_datapoint_18 1675462136 1,999
offline_datapoint_12 1675462136 0,001
offline_datapoint_9 1675462136 0,008
offline_datapoint_21 1675462136 0,037
offline_datapoint_13 1675462136 0,002
offline_datapoint_0 1675462136 0,034
offline_datapoint_4 1675462139 67,076
offline_datapoint_5 1675462141 6794543104,000
offline_datapoint_22 1675462141 1213,000
offline_datapoint_3 1675462139 9,996
offline_datapoint_1 1675462139 0,000
offline_datapoint_11 1675462139 1780,922
offline_datapoint_6 1675462139 0,334
offline_datapoint_19 1675462139 1,456
offline_datapoint_17 1675462139 5,388
offline_datapoint_7 1675462139 71,522
offline_datapoint_16 1675462141 0,000
offline_datapoint_20 1675462141 233,000
offline_datapoint_10 1675462139 0,317
offline_datapoint_2 1675462139 0,922
offline_datapoint_15 1675462139 1,240
offline_datapoint_8 1675462139 6,350
offline_datapoint_14 1675462139 7,353
offline_datapoint_18 1675462139 1,003
offline_datapoint_12 1675462139 0,000
offline_datapoint_9 1675462139 0,002
offline_datapoint_21 1675462139 0,012
offline_datapoint_13 1675462139 0,003
offline_datapoint_0 1675462139 0,009
offline_datapoint_4 1675462142 67,075
offline_datapoint_5 1675462144 6794489856,000
offline_datapoint_22 1675462144 1213,000
offline_datapoint_3 1675462142 0,334
offline_datapoint_1 1675462142 0,000
offline_datapoint_11 1675462142 1192,807
offline_datapoint_6 1675462142 2,001
offline_datapoint_19 1675462142 2,790
offline_datapoint_17 1675462142 9,655
offline_datapoint_7 1675462142 1804,791
offline_datapoint_16 1675462144 0,000
offline_datapoint_20 1675462144 233,000
offline_datapoint_10 1675462142 0,546
offline_datapoint_2 1675462142 4,605
offline_datapoint_15 1675462142 5,151
offline_datapoint_8 1675462142 6,003
offline_datapoint_14 1675462142 8,670
offline_datapoint_18 1675462142 2,668
offline_datapoint_12 1675462142 0,001
offline_datapoint_9 1675462142 0,006
offline_datapoint_21 1675462142 0,052
offline_datapoint_13 1675462142 0,005
offline_datapoint_0 1675462142 0,046
offline_datapoint_4 1675462145 67,079
offline_datapoint_5 1675462147 6794919936,000
offline_datapoint_22 1675462147 1212,000
offline_datapoint_3 1675462145 14,673
offline_datapoint_1 1675462145 0,000
offline_datapoint_11 1675462145 2171,285
offline_datapoint_6 1675462145 0,666
offline_datapoint_19 1675462145 4,149
offline_datapoint_17 1675462145 11,230
offline_datapoint_7 1675462145 71,258
offline_datapoint_16 1675462147 0,000
offline_datapoint_20 1675462147 233,000
offline_datapoint_10 1675462145 0,249
offline_datapoint_2 1675462145 0,581
offline_datapoint_15 1675462145 0,829
offline_datapoint_8 1675462145 3,663
offline_datapoint_14 1675462145 3,996
offline_datapoint_18 1675462145 0,333
offline_datapoint_12 1675462145 0,001
offline_datapoint_9 1675462145 0,002
offline_datapoint_21 1675462145 0,008
offline_datapoint_13 1675462145 0,002
offline_datapoint_0 1675462145 0,006
offline_datapoint_4 1675462148 67,097
offline_datapoint_5 1675462150 6796697600,000
offline_datapoint_22 1675462150 1211,000
offline_datapoint_3 1675462148 7,992
offline_datapoint_1 1675462148 0,000
offline_datapoint_11 1675462148 4201,886
offline_datapoint_6 1675462148 0,000
offline_datapoint_19 1675462148 4,610
offline_datapoint_17 1675462148 11,511
offline_datapoint_7 1675462148 1883,661
offline_datapoint_16 1675462150 0,000
offline_datapoint_20 1675462150 233,000
offline_datapoint_10 1675462148 2,515
offline_datapoint_2 1675462148 2,028
offline_datapoint_15 1675462148 4,543
offline_datapoint_8 1675462148 10,326
offline_datapoint_14 1675462148 11,325
offline_datapoint_18 1675462148 0,999
offline_datapoint_12 1675462148 0,002
offline_datapoint_9 1675462148 0,004
offline_datapoint_21 1675462148 0,045
offline_datapoint_13 1675462148 0,025
offline_datapoint_0 1675462148 0,020
offline_datapoint_4 1675462151 67,094
offline_datapoint_5 1675462153 6796390400,000
offline_datapoint_22 1675462153 1210,000
offline_datapoint_3 1675462151 0,000
offline_datapoint_1 1675462151 0,000
offline_datapoint_11 1675462151 3009,527
