1131 1675591296 1084,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591297 1084,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591298 1084,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591299 1084,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591300 1084,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591301 1567,600000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591302 1567,600000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591303 1567,600000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591304 1567,600000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591305 1567,600000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591306 3193,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591307 3193,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591308 3193,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591309 3193,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591310 3193,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591311 3860,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591312 3860,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591313 3860,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591314 3860,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591315 3860,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591316 965,600000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591317 965,600000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591318 965,600000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591319 965,600000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591320 965,600000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591321 3446,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591322 3446,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591323 3446,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591324 3446,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591325 3446,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591326 1570,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591327 1570,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591328 1570,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591329 1570,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591330 1570,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591331 18726,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591332 18726,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591333 18726,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591334 18726,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591335 18726,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591336 17573,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591337 17573,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591338 17573,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591339 17573,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591340 17573,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591341 1571,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591342 1571,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591343 1571,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591344 1571,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591345 1571,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591346 2114,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591347 2114,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591348 2114,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591349 2114,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591350 2114,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591351 2981,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591352 2981,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591353 2981,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591354 2981,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591355 2981,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591356 3781,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591357 3781,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591358 3781,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591359 3781,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591360 3781,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591361 4862,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591362 4862,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591363 4862,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591364 4862,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591365 4862,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591366 1897,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591367 1897,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591368 1897,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591369 1897,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591370 1897,200000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591371 3015,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591372 3015,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591373 3015,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591374 3015,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591375 3015,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591376 4632,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591377 4632,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591378 4632,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591379 4632,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591380 4632,400000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591381 25912,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591382 25912,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591383 25912,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591384 25912,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591385 25912,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591386 21806,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591387 21806,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591388 21806,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591389 21806,800000 -1,000000 -101,000000 0,000000 0,000000
1131 1675591390 21806,800000 -1,000000 -101,000000 0,000000 0,000000
